Student_ID,Gender,Age,City,College_Tier,Branch,Graduation_Year,Tenth_Percentage,Twelfth_Percentage,Diploma_Percentage,CGPA,Backlogs,Internship_Experience,Internship_Duration_Months,Projects_Count,Innovative_Project,Technical_Courses_Count,Primary_Skill,Secondary_Skill,SQL_Skill_Level,PowerBI_Skill_Level,Python_Skill_Level,Communication_Score,Aptitude_Score,Coding_Score,English_Score,Attendance_Percentage,Placement_Training,Mock_Interview_Score,Applied_Companies,Shortlisted_Companies,Interview_Rounds_Attended,Placement_Status,Company_Tier,Job_Role,Package_LPA,Placement_Channel,Offer_Date
STU20262236,Female,22,Faridabad,Tier 3,Information Technology,2024,80.4,73.3,,7.29,1,Yes,4,4,Yes,3,Excel,Java,Intermediate,Advanced,Beginner,67.8,35.6,44.9,63.4,82.5,Yes,74.8,15,2,1,Not Placed,,,,,
STU20262237,Male,20,Delhi,Tier 2,Civil,2024,79.6,83.9,,8.99,1,Yes,3,4,No,4,Java,Machine Learning,Advanced,Advanced,Advanced,69.8,70.9,78.4,67.5,83.7,Yes,85.5,11,9,0,Not Placed,,,,,
STU20262238,Female,20,Lucknow,Tier 2,Mechanical,2026,68.5,70.2,,7.13,0,Yes,1,4,Yes,4,Excel,Machine Learning,Advanced,Beginner,Intermediate,73.4,42.3,98,47.9,78.3,Yes,74.1,20,7,2,Not Placed,,,,,
STU20262239,Male,21,Bengaluru,Tier 3,Data Science,2024,79.2,76.1,74.4,7.14,2,No,0,4,No,4,Tableau,Python,Intermediate,Intermediate,Intermediate,71.1,39.2,52.0,71.1,85.4,Yes,55.8,14,1,0,Not Placed,,,,,
STU20262240,Female,22,Delhi,Tier 3,Information Technology,2025,73.0,66.1,,6.86,0,No,0,4,No,1,C++,Cloud Basics,Beginner,Intermediate,Beginner,70.3,45.6,80.6,54.1,77.3,Yes,89.0,8,1,0,Not Placed,,,,,
STU20262241,Male,21,Delhi,Tier 1,Information Technology,2025,93.1,98,,9.8,0,No,0,4,No,4,Python,Tableau,Advanced,Advanced,Advanced,44.9,83.8,74.6,64.2,97.0,No,86.4,15,13,3,Placed,Tier 2,Backend Developer,8.38,Campus Drive,2026-06-06
STU20262242,Male,22,Jaipur,Tier 1,Information Technology,2024,79.1,91.4,,8.91,1,Yes,3,3,No,3,Python,Power BI,Advanced,Advanced,Advanced,66.9,58.9,64.1,62.7,73.5,Yes,40.0,10,8,2,Not Placed,,,,,
STU20262243,Male,21,Chandigarh,Tier 3,Information Technology,2024,75.4,64.3,,6.28,0,No,0,0,No,1,Cloud Basics,Excel,Beginner,None,None,74.3,53.6,48.8,64.7,74.2,No,57.6,17,1,1,Not Placed,,,,,
STU20262244,Female,21,Delhi,Tier 2,Civil,2025,73.0,75.1,72.3,6.99,0,No,0,2,No,2,Python,Power BI,Intermediate,Beginner,Intermediate,54.1,66.7,85.0,74.6,55.2,Yes,62.0,12,3,0,Not Placed,,,,,
STU20262245,Other,22,Noida,Tier 1,Information Technology,2026,75.0,81.6,,9.8,0,Yes,2,3,Yes,2,Power BI,SQL,Advanced,Advanced,Advanced,70.8,70.3,66.3,74.8,85.3,Yes,92.3,6,5,2,Placed,Tier 2,Data Analyst,7.0,Internship PPO,2026-01-24
STU20262246,Male,22,Dehradun,Tier 3,Information Technology,2026,81.5,68.7,,6.18,1,No,0,3,No,2,Power BI,C++,Intermediate,Advanced,Beginner,65.5,54.0,46.1,66.1,83.4,No,85.3,14,1,1,Not Placed,,,,,
STU20262247,Female,21,Delhi,Tier 3,Electronics,2024,74.1,72.8,,7.6,2,No,0,4,Yes,5,Power BI,Python,Intermediate,Advanced,Advanced,64.5,47.8,71.6,67.6,80.8,Yes,69.7,14,1,2,Not Placed,,,,,
STU20262248,Female,23,Mumbai,Tier 3,Information Technology,2026,80.3,76.6,71.2,7.48,4,Yes,3,2,No,2,Python,SQL,Beginner,Intermediate,Beginner,70.7,45.2,38.7,77.2,63.6,Yes,69.7,14,2,0,Not Placed,,,,,
STU20262249,Other,20,Delhi,Tier 2,Mechanical,2024,65.4,64.3,,7.0,2,No,0,0,No,3,C++,Excel,Intermediate,Intermediate,Intermediate,74.1,32.9,47.9,70.9,85.8,Yes,64.3,15,3,1,Not Placed,,,,,
STU20262250,Female,22,Lucknow,Tier 3,Computer Science,2025,76.2,74.7,,8.66,2,No,0,1,No,1,SQL,Python,Advanced,Intermediate,Advanced,54.6,86.9,66.2,68.6,69.6,No,58.7,12,3,2,Not Placed,,,,,
STU20262251,Male,20,Pune,Tier 2,Electronics,2024,79.2,75.1,,7.88,0,Yes,6,5,No,4,Java,Power BI,Advanced,Advanced,Advanced,84.9,57.4,69.3,76.5,91.2,Yes,82.2,14,7,2,Placed,Tier 2,Frontend Developer,5.78,Campus Drive,2026-05-10
STU20262252,Female,21,Chandigarh,Tier 2,Electrical,2026,68.0,75.2,,6.01,2,Yes,2,1,No,2,Power BI,SQL,None,Beginner,Beginner,51.2,53.6,47.4,55.4,75.2,Yes,84.1,13,1,1,Not Placed,,,,,
STU20262253,Male,24,Delhi,Tier 2,Electronics,2025,74.7,73.4,73.4,8.41,0,No,0,3,No,1,Java,SQL,Advanced,Intermediate,Advanced,66.0,78.3,91.0,53.3,83.3,No,73.0,16,8,5,Placed,Tier 2,Backend Developer,5.51,Campus Drive,2026-04-16
STU20262254,Male,20,Noida,Tier 2,Computer Science,2024,71.9,74.4,,8.25,2,No,0,2,No,5,Power BI,C++,Advanced,Advanced,Advanced,79.2,74.0,53.3,72.1,70.8,No,57.0,17,3,2,Not Placed,,,,,
STU20262255,Female,21,Ghaziabad,Tier 2,Information Technology,2025,75.6,64.4,79.9,5.91,0,Yes,1,2,No,3,Java,Machine Learning,None,Beginner,Intermediate,85.3,40.3,86.3,74.9,75.0,Yes,59.9,13,3,2,Not Placed,,,,,
STU20262256,Male,22,Gurugram,Tier 2,Computer Science,2026,87.9,96.3,,9.8,0,Yes,2,5,Yes,4,Python,Java,Advanced,Advanced,Advanced,68.4,36.3,98,45.1,89.9,No,88.4,13,10,1,Not Placed,,,,,
STU20262257,Other,21,Jaipur,Tier 1,Information Technology,2024,92.7,96.0,,9.7,0,Yes,3,1,No,2,Power BI,C++,Advanced,Advanced,Advanced,84.2,81.5,59.4,54.6,76.4,No,76.2,5,3,3,Placed,Tier 2,Product Analyst Intern,5.64,Campus Drive,2026-06-08
STU20262258,Female,22,Faridabad,Tier 2,Mechanical,2026,71.5,69.7,,7.52,0,No,0,3,No,1,Tableau,C++,Beginner,Intermediate,Beginner,68.0,66.1,59.7,41.7,69.6,No,52.6,16,4,1,Not Placed,,,,,
STU20262259,Female,21,Delhi,Tier 3,Mechanical,2026,75.0,79.5,,6.98,2,No,0,4,Yes,2,Cloud Basics,Java,Advanced,Advanced,Beginner,70.2,43.4,44.9,40.6,88.2,No,63.4,23,1,1,Not Placed,,,,,
STU20262260,Male,21,Delhi,Tier 1,Electronics,2025,75.0,70.0,,5.99,1,Yes,6,3,No,0,C++,Cloud Basics,None,Beginner,None,70.9,63.8,45.0,35.9,99.0,No,56.5,17,4,3,Not Placed,,,,,
STU20262261,Male,21,Noida,Tier 2,Mechanical,2024,65.9,50.7,,5.4,1,Yes,2,2,No,0,Python,Tableau,None,None,None,77.9,55.2,40.7,70.7,65.9,Yes,77.5,15,1,2,Not Placed,,,,,
STU20262262,Male,21,Mumbai,Tier 3,Electronics,2026,78.3,72.9,,7.93,1,Yes,3,3,No,3,Java,Cloud Basics,Advanced,Intermediate,Intermediate,83.4,70.8,70.0,52.9,83.1,No,64.1,11,1,3,Placed,Tier 3,Product Analyst Intern,5.36,Internship PPO,2026-03-23
STU20262263,Female,22,Gurugram,Tier 2,AI & ML,2025,92.1,92.3,,9.8,1,No,0,3,Yes,2,Python,C++,Advanced,Advanced,Advanced,77.6,72.3,97.1,67.9,74.6,No,61.8,7,6,4,Placed,Tier 2,Business Analyst,6.62,Referral,2026-06-13
STU20262264,Male,22,Chandigarh,Tier 3,Civil,2025,77.8,72.6,,6.86,0,No,0,1,Yes,2,Cloud Basics,Java,Intermediate,Beginner,Beginner,58.6,59.5,34.8,52.0,70.8,Yes,71.0,16,3,0,Not Placed,,,,,
STU20262265,Female,23,Noida,Tier 1,AI & ML,2025,87.8,87.6,,8.76,0,Yes,3,4,Yes,1,C++,Tableau,Intermediate,Advanced,Advanced,70.4,57.8,52.3,65.0,73.6,No,62.8,8,6,3,Placed,Tier 2,Product Analyst Intern,5.95,Campus Drive,2026-06-14
STU20262266,Female,21,Noida,Tier 1,Computer Science,2026,73.8,79.3,,9.3,0,Yes,1,2,No,3,Java,Python,Advanced,Advanced,Advanced,60.0,77.9,63.9,57.0,99,Yes,67.7,6,5,5,Placed,Tier 2,Data Analyst,5.98,Campus Drive,2026-03-15
STU20262267,Male,22,Jaipur,Tier 3,Computer Science,2024,71.3,78.5,,7.42,1,No,0,2,Yes,1,Power BI,SQL,Intermediate,Beginner,Beginner,66.0,66.1,39.3,73.0,58.2,No,67.9,15,1,0,Not Placed,,,,,
STU20262268,Male,21,Gurugram,Tier 3,Information Technology,2024,76.8,64.8,,5.31,0,Yes,3,3,Yes,2,C++,Excel,None,Beginner,None,80.4,46.1,86.7,81.6,82.4,No,46.5,12,3,1,Not Placed,,,,,
STU20262269,Male,22,Delhi,Tier 1,Civil,2025,73.5,79.9,,7.97,1,No,0,6,Yes,2,Python,Cloud Basics,Intermediate,Intermediate,Advanced,83.7,82.2,95.3,75.2,77.9,Yes,72.8,10,8,3,Placed,Tier 2,Data Analyst,5.59,Campus Drive,2026-01-20
STU20262270,Male,23,Noida,Tier 1,Mechanical,2026,77.9,83.4,,8.47,0,No,0,4,Yes,2,SQL,Python,Advanced,Advanced,Advanced,65.3,89.4,61.1,30.8,58.5,No,61.6,5,3,1,Not Placed,,,,,
STU20262271,Female,22,Faridabad,Tier 2,Electronics,2026,75.2,76.2,,7.67,2,Yes,6,4,No,3,Java,Excel,Advanced,Advanced,Intermediate,89.0,49.4,63.6,89.9,61.8,Yes,85.0,12,4,2,Placed,Tier 2,Business Analyst,6.32,Campus Drive,2026-04-28
STU20262272,Female,21,Mumbai,Tier 1,AI & ML,2026,78.6,73.0,,6.69,1,Yes,4,2,No,1,SQL,Java,Beginner,Beginner,Beginner,67.9,44.3,68.5,60.3,78.8,No,60.6,7,1,2,Not Placed,,,,,
STU20262273,Male,23,Delhi,Tier 1,Information Technology,2025,67.8,49.4,,5.0,0,No,0,2,No,2,Python,Tableau,None,Beginner,None,54.1,43.0,65.7,60.2,71.7,Yes,91.0,11,1,2,Not Placed,,,,,
STU20262274,Male,22,Delhi,Tier 2,Data Science,2024,68.9,63.6,,6.7,0,No,0,2,No,3,Java,Python,None,Beginner,Beginner,33.0,62.4,83.2,37.8,86.7,No,48.4,7,1,0,Not Placed,,,,,
STU20262275,Male,21,Dehradun,Tier 3,Electronics,2025,88.0,82.7,70.5,9.28,1,No,0,5,No,2,Excel,Tableau,Advanced,Advanced,Advanced,47.4,62.9,83.4,59.4,91.0,Yes,56.5,15,4,3,Placed,Tier 3,Software Engineer,4.71,Campus Drive,2026-06-28
STU20262276,Female,23,Jaipur,Tier 3,Information Technology,2026,85.6,67.4,,5.6,2,Yes,2,2,No,3,Java,Cloud Basics,None,Beginner,None,84.7,50.7,77.1,66.5,64.1,Yes,56.5,13,3,3,Not Placed,,,,,
STU20262277,Female,20,Jaipur,Tier 3,Civil,2026,69.9,64.3,78.7,5.9,2,No,0,1,No,2,Power BI,Python,Beginner,Beginner,None,70.8,21.8,38.4,77.8,67.5,No,52.7,9,0,1,Not Placed,,,,,
STU20262278,Female,22,Ghaziabad,Tier 2,Electrical,2025,69.4,70.6,,5.47,0,Yes,3,1,No,1,C++,Tableau,None,None,None,54.2,60.2,40.7,55.1,76.7,Yes,85.2,22,4,3,Placed,Startup,Backend Developer,2.33,Off Campus,2026-06-23
STU20262279,Male,20,Bengaluru,Tier 2,Information Technology,2025,74.8,80.6,,7.19,0,Yes,2,3,No,1,Power BI,Machine Learning,Advanced,Beginner,Beginner,79.6,72.7,77.0,53.0,72.8,No,64.4,18,7,1,Not Placed,,,,,
STU20262280,Male,20,Ghaziabad,Tier 3,Information Technology,2024,83.7,86.9,,8.78,0,Yes,2,4,No,3,Java,Cloud Basics,Intermediate,Intermediate,Advanced,95.4,67.3,62.5,80.0,92.5,No,61.7,14,11,3,Placed,Tier 2,Frontend Developer,6.99,Off Campus,2026-04-03
STU20262281,Female,20,Pune,Tier 3,Computer Science,2026,74.3,80.0,,8.56,1,Yes,2,4,Yes,5,Python,Machine Learning,Intermediate,Advanced,Advanced,94.3,54.2,86.9,68.7,63.8,No,34.4,4,3,1,Not Placed,,,,,
STU20262282,Male,22,Delhi,Tier 2,Electronics,2026,84.3,71.6,,6.78,0,No,0,2,No,3,Power BI,Java,Intermediate,Advanced,Beginner,67.4,60.5,60.5,77.0,76.1,Yes,46.8,14,1,1,Not Placed,,,,,
STU20262283,Male,21,Jaipur,Tier 2,Information Technology,2025,70.7,73.0,,8.0,1,Yes,3,4,Yes,2,C++,Power BI,Intermediate,Advanced,Advanced,79.0,67.1,89.5,58.6,88.4,No,49.1,18,12,0,Not Placed,,,,,
STU20262284,Female,21,Delhi,Tier 2,Computer Science,2025,95.4,98,,9.8,0,Yes,1,4,Yes,2,Java,Machine Learning,Advanced,Advanced,Advanced,98,76.3,77.0,54.1,89.4,Yes,77.4,6,5,2,Placed,Tier 2,Data Analyst,7.04,Referral,2026-02-21
STU20262285,Female,22,Dehradun,Tier 1,Civil,2025,70.7,69.0,,6.0,0,No,0,0,No,1,Tableau,Power BI,Beginner,Beginner,None,33.1,65.0,82.6,47.1,82.4,No,67.9,8,1,3,Not Placed,,,,,
STU20262286,Female,21,Jaipur,Tier 2,Information Technology,2026,80.7,80.4,,8.01,1,Yes,6,5,No,2,C++,Tableau,Advanced,Advanced,Advanced,59.9,37.6,85.2,45.3,80.1,Yes,59.7,14,6,1,Not Placed,,,,,
STU20262287,Male,21,Delhi,Tier 3,Mechanical,2025,70.8,59.9,,5.78,3,No,0,3,Yes,1,SQL,Tableau,None,Beginner,None,46.9,41.0,35.9,57.7,56.8,Yes,49.4,14,1,0,Not Placed,,,,,
STU20262288,Female,21,Chandigarh,Tier 3,Civil,2026,83.5,71.2,,6.42,0,No,0,1,No,2,Power BI,Machine Learning,Beginner,None,Intermediate,52.4,65.7,74.4,62.8,67.7,Yes,64.1,14,1,5,Placed,Startup,Software Engineer,2.58,Campus Drive,2026-03-26
STU20262289,Male,21,Chandigarh,Tier 3,AI & ML,2025,88.0,84.4,,8.38,0,Yes,2,3,Yes,4,Excel,Tableau,Advanced,Advanced,Advanced,73.6,60.5,93.1,51.9,90.5,No,42.4,11,9,3,Placed,Tier 2,Product Analyst Intern,6.15,Off Campus,2026-05-28
STU20262290,Female,21,Delhi,Tier 2,Data Science,2025,80.3,78.4,,8.33,0,No,0,2,No,1,Power BI,Cloud Basics,Advanced,Advanced,Advanced,75.2,65.7,54.2,47.8,81.6,Yes,56.7,12,4,3,Placed,Tier 3,Business Analyst,4.01,Campus Drive,2026-04-25
STU20262291,Male,22,Jaipur,Tier 2,Electronics,2026,75.4,73.8,,7.13,1,No,0,3,Yes,2,Excel,Cloud Basics,Beginner,Intermediate,Intermediate,52.6,47.8,70.7,80.8,80.9,Yes,69.3,15,4,0,Not Placed,,,,,
STU20262292,Female,23,Delhi,Tier 3,AI & ML,2025,81.5,85.6,,9.78,0,Yes,4,4,Yes,0,Power BI,Java,Advanced,Advanced,Advanced,70.1,65.9,57.1,61.6,97.4,No,55.5,14,12,2,Not Placed,,,,,
STU20262293,Female,22,Mumbai,Tier 3,Information Technology,2026,76.6,84.5,,8.81,1,No,0,4,No,6,C++,Java,Advanced,Advanced,Advanced,84.5,48.3,86.0,76.3,91.6,No,66.4,19,8,3,Placed,Tier 3,Software Engineer,5.4,Campus Drive,2026-01-15
STU20262294,Male,20,Delhi,Tier 1,Civil,2026,98,98,,9.8,0,Yes,4,2,Yes,2,Java,Excel,Advanced,Advanced,Advanced,95.5,97.7,98,63.5,99,Yes,63.9,7,6,2,Not Placed,,,,,
STU20262295,Male,23,Ghaziabad,Tier 1,Information Technology,2026,74.9,80.2,,7.34,0,No,0,3,No,3,Python,Excel,Advanced,Intermediate,Advanced,64.8,76.9,98,77.6,68.4,Yes,68.3,10,6,5,Placed,Tier 2,Frontend Developer,6.44,Campus Drive,2026-05-14
STU20262296,Male,24,Delhi,Tier 1,Mechanical,2026,75.3,79.2,78.4,8.0,0,Yes,1,3,No,1,Power BI,Excel,Advanced,Intermediate,Advanced,95.2,64.1,75.8,76.9,60.1,Yes,72.0,4,3,1,Not Placed,,,,,
STU20262297,Male,20,Delhi,Tier 2,Computer Science,2026,91.5,86.0,,9.8,0,No,0,4,No,3,Tableau,Machine Learning,Advanced,Advanced,Advanced,73.8,70.9,75.3,52.1,93.3,Yes,58.7,6,5,4,Placed,Tier 2,Business Analyst,6.29,Off Campus,2026-05-02
STU20262298,Female,21,Ghaziabad,Tier 2,Electronics,2026,80.8,65.3,,7.54,0,No,0,1,No,3,Power BI,Cloud Basics,Beginner,Advanced,Intermediate,49.1,45.4,68.4,48.7,80.8,Yes,34.0,15,1,2,Not Placed,,,,,
STU20262299,Female,21,Chandigarh,Tier 3,Computer Science,2025,74.6,83.5,,8.39,0,No,0,1,No,3,Python,Machine Learning,Intermediate,Intermediate,Advanced,68.5,80.2,64.0,70.1,76.8,Yes,74.6,9,3,3,Placed,Tier 3,Data Analyst,5.21,Campus Drive,2026-06-19
STU20262300,Female,22,Jaipur,Tier 1,Computer Science,2026,93.6,96.2,,9.69,0,Yes,6,3,No,2,Power BI,Tableau,Advanced,Advanced,Advanced,89.9,51.7,66.7,84.7,81.3,No,41.7,10,8,2,Placed,Tier 2,Product Analyst Intern,7.77,Referral,2026-01-14
STU20262301,Female,22,Faridabad,Tier 3,AI & ML,2026,79.3,83.9,,8.89,0,No,0,4,No,3,Machine Learning,Power BI,Advanced,Advanced,Intermediate,75.2,62.7,98,72.9,81.7,No,69.7,8,7,4,Placed,Tier 2,Business Analyst,6.35,Campus Drive,2026-06-19
STU20262302,Male,21,Gurugram,Tier 3,Electrical,2026,68.3,66.5,,5.99,1,No,0,1,Yes,2,SQL,Java,None,None,None,44.8,61.6,64.1,62.4,79.7,No,68.7,12,1,0,Not Placed,,,,,
STU20262303,Male,22,Delhi,Tier 3,Electronics,2024,75.8,64.8,,5.57,2,No,0,4,Yes,4,SQL,Excel,Intermediate,Intermediate,Beginner,74.0,27.8,66.2,77.0,75.7,No,49.1,12,1,0,Not Placed,,,,,
STU20262304,Male,21,Dehradun,Tier 3,Electrical,2025,57.9,49.1,,5.0,3,Yes,2,0,No,1,Excel,Machine Learning,None,None,None,25,43.0,42.9,55.8,70.5,No,49.3,11,1,1,Not Placed,,,,,
STU20262305,Female,22,Gurugram,Tier 1,Electrical,2024,79.3,72.9,,7.71,0,Yes,2,3,No,1,Excel,Java,Intermediate,Intermediate,Advanced,81.7,58.0,80.1,73.8,82.1,No,64.3,6,1,1,Not Placed,,,,,
STU20262306,Male,20,Gurugram,Tier 1,Data Science,2026,78.4,70.4,,8.7,0,Yes,2,5,Yes,3,Tableau,Java,Advanced,Advanced,Advanced,94.6,64.5,35.1,78.1,85.6,Yes,61.0,1,1,5,Placed,Tier 2,Product Analyst Intern,7.01,Internship PPO,2026-03-27
STU20262307,Female,21,Ghaziabad,Tier 3,Electronics,2026,74.0,71.5,,5.93,4,No,0,2,No,3,Cloud Basics,SQL,Intermediate,Beginner,None,52.7,20,36.8,61.2,56.2,No,42.1,17,4,1,Not Placed,,,,,
STU20262308,Male,21,Delhi,Tier 2,Computer Science,2025,81.7,76.6,,8.11,3,No,0,3,No,3,Java,Power BI,Intermediate,Advanced,Advanced,71.2,81.6,72.0,58.5,71.0,Yes,83.0,16,4,1,Not Placed,,,,,
STU20262309,Female,21,Dehradun,Tier 3,Information Technology,2025,70.1,54.6,,5.1,0,No,0,1,No,1,Machine Learning,Java,None,None,None,30.2,71.7,60.1,45.4,83.8,No,36.1,15,1,1,Not Placed,,,,,
STU20262310,Male,22,Faridabad,Tier 3,Data Science,2026,61.1,48.9,,5.0,4,No,0,0,No,3,Machine Learning,SQL,Beginner,None,None,63.2,26.1,42.1,69.0,62.4,No,45.4,16,2,0,Not Placed,,,,,
STU20262311,Female,21,Pune,Tier 3,Data Science,2025,83.7,78.4,,7.92,0,Yes,1,2,Yes,3,Python,Excel,Intermediate,Advanced,Advanced,70.0,47.4,57.5,58.5,65.3,No,53.7,20,5,1,Not Placed,,,,,
STU20262312,Female,21,Pune,Tier 2,AI & ML,2026,77.9,67.0,,6.49,0,No,0,2,No,1,Python,Tableau,None,None,Intermediate,47.2,40.4,54.6,64.2,66.8,No,32.4,19,2,3,Placed,Tier 3,Backend Developer,4.25,Campus Drive,2026-01-04
STU20262313,Male,21,Ghaziabad,Tier 1,Computer Science,2026,85.9,79.5,,9.18,0,Yes,3,5,Yes,5,C++,Java,Advanced,Advanced,Advanced,80.9,39.5,78.5,98,69.3,No,60.9,9,8,3,Placed,Tier 2,Frontend Developer,6.23,Referral,2026-05-05
STU20262314,Female,22,Bengaluru,Tier 2,Information Technology,2026,80.5,79.9,,8.78,0,No,0,2,Yes,3,Java,Cloud Basics,Intermediate,Intermediate,Advanced,70.0,32.3,98,74.3,91.4,Yes,69.7,18,10,3,Placed,Tier 2,Backend Developer,6.15,Campus Drive,2026-03-23
STU20262315,Other,23,Dehradun,Tier 2,Mechanical,2024,75.3,77.0,,8.73,0,No,0,3,No,4,Power BI,Java,Advanced,Advanced,Advanced,56.4,67.5,60.0,45.5,65.3,Yes,76.3,11,3,0,Not Placed,,,,,
STU20262316,Male,20,Lucknow,Tier 2,Computer Science,2026,64.7,59.2,81.2,6.24,1,No,0,0,No,3,C++,Excel,Beginner,None,Beginner,52.0,48.5,94.2,65.8,63.4,Yes,65.1,14,4,2,Not Placed,,,,,
STU20262317,Female,22,Delhi,Tier 2,Data Science,2024,88.5,78.9,,9.01,2,No,0,2,No,1,Python,Cloud Basics,Intermediate,Advanced,Advanced,69.3,38.6,82.1,66.6,82.6,No,60.5,16,3,2,Placed,Tier 3,Support Engineer,4.84,Referral,2026-03-28
STU20262318,Male,22,Ghaziabad,Tier 2,Information Technology,2026,70.7,55.8,,5.08,0,No,0,1,Yes,2,Python,Machine Learning,None,None,Beginner,74.2,51.0,59.6,66.7,72.0,No,60.8,11,1,2,Not Placed,,,,,
STU20262319,Male,21,Mumbai,Tier 3,Electrical,2026,92.2,98,,9.8,0,No,0,6,Yes,3,Excel,Power BI,Advanced,Advanced,Advanced,69.4,69.7,60.9,72.6,93.1,No,54.4,5,2,4,Placed,Tier 3,Product Analyst Intern,5.07,Campus Drive,2026-01-02
STU20262320,Female,20,Jaipur,Tier 1,Mechanical,2025,86.8,78.8,,8.12,3,No,0,4,Yes,3,C++,Excel,Intermediate,Advanced,Intermediate,79.7,53.3,61.7,68.0,88.4,Yes,72.4,9,3,3,Placed,Tier 2,Product Analyst Intern,5.85,Referral,2026-03-27
STU20262321,Female,23,Ghaziabad,Tier 2,Mechanical,2026,85.1,96.8,,9.72,0,No,0,4,No,4,Tableau,Machine Learning,Advanced,Advanced,Advanced,70.8,62.9,95.1,78.3,88.2,Yes,69.5,12,8,5,Placed,Tier 2,Product Analyst Intern,6.63,Referral,2026-05-14
STU20262322,Male,24,Dehradun,Tier 2,Electronics,2026,88.3,88.3,,9.65,2,No,0,3,No,1,C++,Python,Advanced,Advanced,Advanced,70.6,49.7,68.3,63.0,78.2,Yes,55.5,13,5,1,Not Placed,,,,,
STU20262323,Female,22,Dehradun,Tier 3,Mechanical,2026,81.9,66.8,,6.69,2,No,0,4,No,2,Tableau,SQL,Intermediate,Intermediate,None,67.9,48.8,56.9,53.4,64.3,Yes,59.0,15,2,1,Not Placed,,,,,
STU20262324,Male,20,Bengaluru,Tier 2,Information Technology,2026,58.8,53.3,,5.34,0,No,0,1,No,3,Power BI,SQL,None,None,Beginner,56.1,53.9,74.5,43.4,74.4,No,65.1,17,1,2,Not Placed,,,,,
STU20262325,Male,21,Delhi,Tier 3,Electronics,2024,93.1,88.8,,7.63,0,Yes,2,3,No,4,SQL,C++,Advanced,Intermediate,Intermediate,56.2,72.7,85.7,64.5,72.1,Yes,64.0,17,8,0,Not Placed,,,,,
STU20262326,Male,20,Noida,Tier 3,Electronics,2024,72.2,75.6,,6.19,0,No,0,3,No,2,C++,Cloud Basics,Intermediate,Beginner,Beginner,66.5,43.7,62.4,63.0,71.9,No,62.5,12,1,0,Not Placed,,,,,
STU20262327,Male,22,Noida,Tier 2,AI & ML,2026,75.5,67.9,,7.69,0,No,0,4,Yes,3,SQL,Power BI,Advanced,Advanced,Intermediate,51.1,53.3,83.2,55.7,64.2,No,64.1,12,4,1,Not Placed,,,,,
STU20262328,Female,21,Lucknow,Tier 3,Computer Science,2024,91.6,91.8,71.6,8.38,0,No,0,3,No,2,Power BI,Cloud Basics,Advanced,Advanced,Intermediate,68.6,58.2,43.3,48.9,58.3,Yes,55.6,11,2,0,Not Placed,,,,,
STU20262329,Male,21,Chandigarh,Tier 2,Computer Science,2026,81.0,67.2,,7.72,0,No,0,2,No,2,Tableau,SQL,Intermediate,Advanced,Intermediate,77.7,75.2,71.6,76.2,83.0,Yes,45.7,12,7,3,Placed,Tier 2,Data Analyst,6.33,Campus Drive,2026-05-25
STU20262330,Male,21,Faridabad,Tier 2,Computer Science,2025,75.3,60.6,,7.13,0,Yes,3,4,Yes,4,Power BI,Python,Beginner,Advanced,Beginner,79.7,54.7,98,45.2,82.4,No,70.7,20,13,1,Not Placed,,,,,
STU20262331,Male,21,Lucknow,Tier 1,Electrical,2025,78.1,63.8,,6.57,0,Yes,4,3,No,3,Power BI,Java,Intermediate,Beginner,Beginner,49.7,75.4,49.5,48.0,76.3,No,73.7,15,2,2,Not Placed,,,,,
STU20262332,Female,23,Mumbai,Tier 2,Data Science,2025,60.7,63.3,68.3,6.97,0,Yes,3,2,Yes,3,Python,Machine Learning,Intermediate,Beginner,Beginner,73.2,55.9,70.2,62.3,71.9,No,69.6,12,5,4,Placed,Tier 3,Software Engineer,3.71,Internship PPO,2026-02-25
STU20262333,Male,22,Noida,Tier 1,Computer Science,2025,89.0,87.2,,9.19,0,Yes,1,2,Yes,2,C++,Cloud Basics,Advanced,Advanced,Advanced,71.2,64.8,83.7,53.3,84.9,Yes,80.1,6,5,4,Placed,Tier 3,QA Analyst,5.11,Referral,2026-03-05
STU20262334,Male,21,Jaipur,Tier 2,Information Technology,2025,87.6,72.0,,7.32,2,No,0,1,No,1,Python,Machine Learning,Intermediate,Intermediate,Beginner,47.8,66.2,75.5,45.9,61.3,No,64.2,11,2,1,Not Placed,,,,,
STU20262335,Female,21,Jaipur,Tier 3,Electrical,2026,75.6,73.0,,7.43,0,Yes,2,1,No,2,SQL,C++,Intermediate,Intermediate,Advanced,72.7,71.2,62.9,69.0,78.5,No,78.6,16,5,2,Not Placed,,,,,
STU20262336,Male,22,Ghaziabad,Tier 3,Information Technology,2026,78.7,71.9,,6.66,0,No,0,2,No,2,SQL,Python,Intermediate,None,Intermediate,44.6,30.6,81.0,70.2,84.6,No,56.5,12,1,0,Not Placed,,,,,
STU20262337,Male,23,Chandigarh,Tier 2,Mechanical,2026,75.2,70.6,,5.94,3,No,0,0,No,2,Power BI,Machine Learning,Beginner,Beginner,Beginner,39.3,48.8,52.7,49.6,73.4,No,33.8,17,3,2,Not Placed,,,,,
